"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852008160665739576","Thu Oct 31 23:54:30 +0000 2024","0","@Heraloebss Kalo kata Pak Prabowo ikan busuk itu berawal dari kepalanya .... ","1852137099203412094","","Heraloebss","in","","0","0","0","https://x.com/DodoUcrit/status/1852137099203412094","1544268549518409733","DodoUcrit"
"1852107491322269838","Thu Oct 31 23:50:21 +0000 2024","0","@_riverheaven @prabowo Ya.. heran sama presiden skrg padahal masih banyak orang lebih kompetens beradab dan ikhlas berjuang buat kemajuan bangsa","1852136057736941931","","_riverheaven","in","pangalengan , Indonesia","0","0","0","https://x.com/Helmi21758185/status/1852136057736941931","1199374821081018368","Helmi21758185"
"1851992815640940595","Thu Oct 31 23:50:20 +0000 2024","0","@ridwankamil @prabowo Mau niru gaya jokowi dlm endorse meng -endorse p prabowo.","1852136053513093542","","ridwankamil","in","Surabaya","0","0","0","https://x.com/oketon/status/1852136053513093542","71232350","oketon"
"1852131643886309662","Thu Oct 31 23:50:11 +0000 2024","1","@RMLPas @prabowo Parah menteri HAM Prabowo mata duittan kinerja gak jelas","1852136014116196703","","RMLPas","in","","0","0","1","https://x.com/BangJarwoSopo7/status/1852136014116196703","1771257340521771011","BangJarwoSopo7"
"1851560683072369020","Thu Oct 31 23:50:00 +0000 2024","0","@DokterTifa @prabowo Astaghfirullah. Semoga pak prabowo di lindungi allah SWT","1852135966724755536","","DokterTifa","in","Depok, Jawa Barat","0","0","0","https://x.com/Warsiyati4/status/1852135966724755536","1107562592342413312","Warsiyati4"
"1851560683072369020","Thu Oct 31 23:49:48 +0000 2024","0","@DokterTifa @prabowo Manusia sikopat itu tdk punya empati dan tdk akan pernah menyesal dg hukuman karena rasa kebencian dan perbuatan sadis itu melebihi ke go+blok+kan nalarnya","1852135919148540136","","DokterTifa","in","","0","0","0","https://x.com/Kamil3Nur/status/1852135919148540136","1507724800302927879","Kamil3Nur"
"1851901372058488992","Thu Oct 31 23:49:45 +0000 2024","0","@UmarSyadatHsb__ Kok bsa ya prabowo milih ni orng jadi mentri","1852135906024821158","","UmarSyadatHsb__","in","","0","0","0","https://x.com/aybrmd24/status/1852135906024821158","1725436832345923584","aybrmd24"
"1851506188850249745","Thu Oct 31 23:49:38 +0000 2024","0","@CarlzDew @kikugoat @annisfitriana @sosmedkeras Yg membuat food estate gagal itu Syahrul Yasin Limpo eks Mentan dan kader Nasdem Prabowo dan beberapa menteri lain ambil alih food estate diakhir 2023.","1852135875897102378","","CarlzDew","in","","0","0","0","https://x.com/eky_muharrahman/status/1852135875897102378","1386495238231916544","eky_muharrahman"
"1852003029337436295","Thu Oct 31 23:49:23 +0000 2024","0","@DokterTifa @prabowo Secara garis besarnya mrka sdh trll busuk dan mrka gagal mnyembunyikan kebusukan itu.. lalu di cari carilah cara supaya semua terlihat sama busukny sprti mereka.. sekecil apapun peluang itu meraka akan mmaksakan semua lawan politikny mnjd terlihat sama busukny.","1852135810944110671","","DokterTifa","in","","0","0","0","https://x.com/AiBe917501/status/1852135810944110671","1732251003733639169","AiBe917501"
"1851993554547282315","Thu Oct 31 23:49:07 +0000 2024","0","@Athalia_Lize Masa depan Papua cerah bersama Prabowo! #ProgramPemerataanPrabowo","1852135745181679681","","Athalia_Lize","in","","0","0","0","https://x.com/ivah_tilah2/status/1852135745181679681","1682248871173554179","ivah_tilah2"
"1851562942896263644","Thu Oct 31 23:49:07 +0000 2024","1","@The_Savior__ @LexWu_13 @prabowo Wah hebat kaya sekali anda. Moga2 bukan kaya dari hasil menjual negara ke Imperialis Barat &amp; menjarah kekayaan SDA Papua ya. Mengabdi ke siapa mereka yg anda sekolahkan ini? Ke elit2? Atau ke Rockefeller &amp; Barat? Anda spti Ford &amp; Rockefeller Foundation ya mrk jg kuliahin bnyk","1852135743835246618","","The_Savior__","in","","0","0","0","https://x.com/RooneySianny/status/1852135743835246618","1189845201466122241","RooneySianny"
"1852003029337436295","Thu Oct 31 23:49:04 +0000 2024","1","@DokterTifa @prabowo Sebenernya fufufafa ni terjerat tindak pidana apa sih kok getol bgt berita nya ada pihak korban nya kah knp si korban ga melapor","1852135732976193901","","DokterTifa","in","","0","1","0","https://x.com/YugoPapau87/status/1852135732976193901","1826194940931788800","YugoPapau87"
"1852003029337436295","Thu Oct 31 23:48:37 +0000 2024","0","@LverpoolAttack @DokterTifa @prabowo Serigala tidak bisa diatur dan tidak bisa kerja sama. https://t.co/HSTCw1dUwA","1852135619847426408","","LverpoolAttack","in","Bali, Indonesia","0","0","0","https://x.com/analyzerbrain/status/1852135619847426408","1503370085368733696","analyzerbrain"
"1851921973221453878","Thu Oct 31 23:48:32 +0000 2024","37","@Freed0mland5151 @prabowo Pemilu 100% sumber masalah rusaknya kehidupan berbangsa dan bernegara di republik Indonesia","1852135600536576338","","Freed0mland5151","in","Indonesia ","0","4","3","https://x.com/MangDjanaBdg/status/1852135600536576338","841187770726932482","MangDjanaBdg"
